Kinh tế	Nghĩ Giàu & Làm Giàu (Tái Bản)	150	Napoleon Hill	2017	100	4	10	100	"Nghĩ Giàu & Làm Giàu (Tái Bản) - 
Think and Grow Rich - Nghĩ giàu và Làm giàu là một trong những cuốn sách bán chạy nhất mọi thời đại. Đã hơn 60 triệu bản được phát hành với gần trăm ngôn ngữ trên toàn thế giới và được công nhận là cuốn sách tạo ra nhiều triệu phú hơn, một cuốn sách truyền cảm hứng thành công nhiều hơn bất cứ cuốn sách kinh doanh nào trong lịch sử. Tác phẩm này đã giúp tác giả của nó, Napoleon Hill, được tôn vinh bằng danh hiệu người tạo ra những nhà triệu phú. Đây cũng là cuốn sách hiếm hoi được đứng trong top của rất nhiều bình chọn theo nhiều tiêu chí khác nhau - bình chọn của độc giả, của giới chuyên môn, của báo chí. Lý do để Think and Grow Rich - Nghĩ giàu và Làm giàu có được vinh quang này thật hiển nhiên và dễ hiểu: Bằng việc đọc và áp dụng những phương pháp đơn giản, cô đọng này vào đời sống của mỗi cá nhân mà đã có hàng ngàn người trên thế giới trở thành triệu phú và thành công bền vững.
Điều thú vị nhất là các bí quyết này có thể được hiểu và áp dụng bởi bất kỳ một người bình thường nào, hoạt động trong bất cứ lĩnh vực nào. Qua hơn 70 năm tồn tại, những đúc kết về thành công của Napoleon Hill đến nay vẫn không hề bị lỗi thời, ngược lại, thời gian chính là minh chứng sống động cho tính đúng đắn của những bí quyết mà ông chia sẻ. Sinh ra trong một gia đình nghèo vùng Tây Virginia, con đường thành công của Napoleon Hill cũng trải qua nhiều thăng trầm. Khởi đầu bằng chân cộng tác viên cho một tờ báo địa phương lúc 15 tuổi, đến năm 19 tuổi Hill trở thành nhà quản lý mỏ than trẻ tuổi nhất, sau đó bỏ ngang để theo đuổi ngành luật. Napoleon Hill còn kinh qua nhiều nghề như kinh doanh gỗ, xe hơi, viết báo về kinh doanh… Đó là những công việc ông từng nếm trải trước khi 25 tuổi Song khác với những người thành đạt khác, ông cẩn thận phân tích từng sự kiện trọng đại trong đời mình, rút ra những bài học, rồi tiếp tục rút gọn chúng thành các nguyên tắc căn bản, tổ chức các nguyên tắc ấy thành triết lý sống và rèn luyện...
Cơ hội đặc biệt đã đến với Hill trong một lần phỏng vấn để viết về chân dung Andrew Carnegie - ông vua thép huyền thoại của Mỹ đã đi lên từ hai bàn tay trắng. Từ lần phỏng vấn đó, Napoleon Hill có dịp tiếp cận với những con người thành đạt và có quyền lực nhất tại Mỹ để tìm hiểu và học hỏi những bí quyết thành công của họ, trong thế so sánh và kiểm chứng với những công thức thành công của Andrew Carnegie. Ông muốn qua đó có thể đúc kết và viết nên một cuốn sách ghi lại những bí quyết giúp biến các cá nhân bình thường thành những người thành công trong xã hội.
Để thực hiện cuốn sách này, Napoleon Hill dành hầu như toàn bộ thời gian và công sức trong suốt gần ba mươi năm để phỏng vấn hơn 500 người nổi tiếng và thành công nhất trong nhiều lĩnh vực khác nhau, cùng hàng ngàn doanh nhân khác - cả những kẻ thất bại và những người thành công. Kết quả của những nghiên cứu không mệt mỏi đó là Think and Grow Rich - Nghĩ giàu và Làm giàu - công thức, hay cẩm nang để trở thành vượt trội và được xã hội nể trọng. Cuốn sách cũng đưa Napoleon Hill vào danh sách một trong những tác giả có tác phẩm bán chạy nhất thế giới từ trước đến nay. Được viết ra từ vô số những câu chuyện có thật, tác phẩm có một sức thuyết phục và lay động rất lớn. Bạn không chỉ được biết bí quyết về sự thành công của các tên tuổi như Edison - nhà phát minh lỗi lạc mà thời gian rèn luyện trong trường học chỉ… vỏn vẹn 3 tháng; như Henry Ford - người bị coi là không có học vấn nhưng đã trở thành ông trùm trong nền công nghiệp xe hơi với một gia tài kếch xù… mà còn của rất nhiều cá nhân trong nhiều lĩnh vực khác nhau đã đi lên từ con số không.
Think and Grow Rich - Nghĩ giàu và Làm giàu là cuốn sách đầu tiên đưa ra triết lý thành đạt - một triết lý đầy đủ và toàn diện về thành công của cá nhân, đồng thời cung cấp cho bạn phương pháp để tạo một ý thức thành công cũng như đưa ra kế hoạch sơ bộ và chi tiết để đạt được thành công đó. Các bí quyết thành công được đề cập đến trong cuốn sách này có thể được đúc kết ngắn gọn: tất cả bắt nguồn từ cách nghĩ. Do đó, cuốn sách này không chỉ thay đổi những điều bạn nghĩ mà còn có thể thay đổi cả cách nghĩ của bạn; không dừng lại ở việc chỉ ra cho bạn thấy bạn phải làm gì mà còn vạch cho bạn biết phải làm điều đó như thế nào để đạt được khát vọng của mình. Ra mắt bạn đọc với phiên bản cao cấp lần này, cuốn sách thay đổi nhiều về hình thức thiết kế bìa cứng, màu nâu đen, chữ vàng ánh kim dập nổi sang trọng, tinh tế."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/u/n/untitled_2_5.jpg	/static/books/book_file.pdf
Kinh tế	Nghĩ Như Nhà Vô Địch (Think Like A Champion) (Bìa Cứng)	151	Donald J.trump, Meredith mciver	2017	100	1	10	100	"Nghĩ như nhà vô địch (Think like a champion)
Trí tuệ của Donald là vô giá - đây là một cuốn sách hoàn hảo ra đời trong thời khắc tuyệt vời.

Robert Kiyosaki – Tác giả bộ sách Dạy con làm giàu

Donald Trump là tác giả của nhiều cuốn sách được độc giả toàn thế giới yêu thích, ông cũng viết những đoạn luận ngắn thể hiện quan điểm của mình về các phương pháp hướng tới thành công trong sự nghiệp và cuộc sống. Ông đã lựa chọn những ghi chép tâm đắc nhất để đưa vào cuốn sách Think like a champion – Nghĩ như nhà vô địch, với kỳ vọng cuốn sách sẽ trở thành tài liệu tham khảo về thành công trong kinh doanh và cuộc sống dành tặng độc giả. Những trang sách ông viết không chỉ giàu thông tin, mang tính giáo dục cao mà còn giúp độc giả nhận thấy tư tưởng và trái tim cởi mở của một doanh nhân thành đạt và phi thường."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_174151.jpg	/static/books/book_file.pdf
Kinh tế	Người Bán Hàng Vĩ Đại Nhất Thế Giới - Tập 1	152	Og Mandino	2017	92	18	10	100	" 
 của Og Mandino là một hành trình dài về câu chuyện của Hafid, một cậu bé lạc đà nghèo, ở Jerusalem cổ đại. Người thanh niên đã học được từ một thương nhân giàu có và thành công về những bí quyết để trở thành một người bán hàng vĩ đại.
Cuốn sách này được gói gọn trong mười cuốn da dê giúp bạn trở thành một Người bán hàng vĩ đại nhất thế giới, tuy nhiên nó không chỉ dạy bạn cách 
, mà nó còn là một cuốn sách dạy bạn làm người, giúp bạn trở thành người 
 trong lĩnh vực mà mình đã chọn. Nội dung cuốn sách này được đúc rút từ những kinh nghiệm xương máu mà nhờ đó nó đã biến các ước mơ của cổ nhân thành hiện thực. Chứ không phải do một cá nhân nào đó tưởng tượng ra trong khi lại chưa được thực nghiệm kiểm chứng cả. Mỗi người đều có quyền tự do lựa chọn con đường để thực hiện giấc mơ của mình tuỳ thuận với nhận thức riêng của họ. Quyển sách này là một trong những con đường có thể giúp bạn đạt được ước mơ của mình.
Cho đến nay, 
 được dịch ra 25 ngôn ngữ và đã bán ra hơn 50 triệu bản, trở thành cuốn sách bán chạy nhất Thế giới. Đây cũng là phiên bản đầy đủ nhất mà First News đã mua bản quyền, biên dịch để gửi đến tất cả quý bạn đọc như một món quà tinh thần quý giá, giúp trở thành một nhà bán hàng vĩ đại. Cuốn sách không dạy bạn cách bán, nhưng nó sẽ dạy cho bạn các nguyên tắc có giá trị và những thói quen tốt cần thiết để bạn đạt được thành công và thịnh vượng trong cuộc sống.
Og Mandino chia sẻ đây là một cuốn sách mà ông mượn công việc bán hàng để nói đến một phong cách sống phục vụ sẽ đưa ta đạt đến những thành công to lớn trong cuộc sống, và nếu có thì quan trọng hơn nữa là cảm nhận niềm hạnh phúc của việc 
 một cách độc lập và tự do trong giới hạn của tình yêu.
Bất cứ vị giám đốc kinh doanh nào cũng nên đọc 
Đây là cuốn sách gối đầu giường, cuốn sách bên trường kỷ; một cuốn sách để nghiền ngẫm khi cần, để xem qua đôi lúc, để thưởng thức theo từng đoạn nhỏ; một cuốn sách để ta đắm mình vào hàng giờ, hàng năm, để ta dựa vào bất cứ khi nào hệt như một người bạn; một cuốn sách dẫn dắt ta trong tư tưởng, trong đạo đức cá nhân và đạo đức nghề nghiệp; một cuốn sách như suối nguồn không bao giờ cạn của sự an ủi và niềm cảm hứng.
 
 có một cốt truyện rất độc đáo và thú vị cùng văn phong tài tình và cuốn hút. Mỗi người trong chúng ta đều là một nhà kinh doanh, dù ta thuộc ngành nghề nào. Bởi vì quan trọng nhất là ta phải tiếp thị được bản thân mình cho chính mình, chỉ khi đó ta mới tìm được hạnh phúc và sự bình yên trong tâm hồn. Hãy đọc thật cẩn thận, tiếp thu và lưu từng chi tiết trong cuốn sách này, và nó sẽ giúp bất cứ người nào trở thành nhà kinh doanh tài ba nhất.
Og Mandino Mandino sinh ngày 12/12/1923, mất ngày 3/9/1996. Ông là chủ tịch của tạp chí Success Unlimited cho đến năm 1976, và là nhân viên của Hall of Fame của Hội diễn giả Quốc gia. Og Mandino là tác giả dòng sách truyền cảm hứng với các tác phẩm nổi tiếng nhất hiện nay, mười bốn tựa sách của ông đã bán được hai mươi lăm triệu bản và được chuyển ngữ thành mười tám ngôn nữ khác nhau. Hàng ngàn người từ tất cả mọi xuất phát điểm trong cuộc sống đã công nhận rằng Og Mandino đã giúp họ thay đổi cuộc sống, tất cả đều biết ơn ông vì kỳ tích họ nhận được qua từng câu từ của ông. Những tựa sách của Og Mandino chứa dựng sự thông thái, cảm hứng và tình yêu.
 "	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/8935086842799.jpg	/static/books/book_file.pdf
Kinh tế	Người Bán Hàng Vĩ Đại Nhất Thế Giới - Tập 2	153	Og Mandino	2017	96	5	10	100	"Người Bán Hàng Vĩ Đại Nhất Thế Giới - Tập 2
 
 
Sau hai tháng, 
 đã đến tay bạn đọc, một phiên bản mới về cả nội dung lẫn hình thức đã được rất nhiều bạn đón nhận trong sự vui mừng, vì cuốn sách của thời đại đã không bị phai dấu đi những điều tuyệt vời, ý nghĩa vô giá nằm trong những cuộn da cổ, mà nó còn ở đây, trong những trang sách này, câu chuyện này và chính nhân vật này đang hiện hữu trong cuốn sách này đây.
 
Không để bạn đọc quá mong đợi, 
 nhanh chóng lên kệ để tiếp nối cho câu chuyện chưa có hồi kết ở tập 1. Ở cuốn đầu tiên Og Mandino đã kể về cách mà mười cuộn giấy về thành công và hạnh phúc rơi vào tay một cậu bé chăn lạc đà can đảm, khi cậu vô tình ghé vào một hang lừa tại Bethlehem đêm nọ. Cuộc đời của cậu từ đó bước sang một trang mới với tất cả sự thay đổi về nhận thức để trở thành một người bán hàng vĩ đại, một nhân cách lớn, con người rộng lượng, cảm thông, chia sẻ các mà cậu ta học được từ mười cuộn da dê.
 
Cuộn thứ nhất với tiêu đề 
và chứa các hướng dẫn để tạo nên thói quen dẫn đến việc áp dụng thành công các nguyên tắc trong các cuộn sách. Người thanh niên đọc cuộn sách đầu tiên một lần vào buổi sáng, một lần sau khi ăn trưa, và một lần trước khi đi ngủ, và sau đó làm tương tự cho mỗi lần cuộn tiếp theo, một lần mỗi tháng. Cuộn sách đầu tiên là một cuộn giấy quyền lực, nói với anh ta rằng: anh ta có quyền thay đổi cuộc sống của mình bằng cách thay đổi suy nghĩ, thái độ, niềm tin, hành động và thói quen của mình.
 
Chín cuộn giấy còn lại cũng là lời khuyên tuyệt vời với tựa đề 
Khi học được những bí mật từ 10 cuộn da cổ ở tập 1, trong tập 2 
 nhấn mạnh vào 10 lời tuyên thệ mà Hafid phải hứa với chính bản thân mình sau khi học được những điều này. Vì nếu không đặt ra quy định, Hafid sẽ bỏ cuộc, và sẽ lãng quên chúng ngay sau đó.
 
Đây không phải là cuốn sách bán hàng thành thật. Đó là một cuốn sách về kinh nghiệm của con người trải ra và bạn có thể làm gì để tác động đến nó. Không có cách nào tốt hơn để thay đổi những gì trong trái tim của bạn là dùng những nguyên tắc mà Og Mandino sử dụng trong cuốn sách này. Hãy áp dụng những điều đó vào cuộc sống để trở nên tuyệt vời hơn trong tất cả mọi thứ bạn làm.
Trong mỗi đoạn, bạn có thể cảm nhận được  của cuốn sách này và triết lý của Og Mandino về cuộc sống mà tất nhiên là tình yêu. Ông đã nhấn vào chân lý quan trọng để không chỉ là một nhân viên bán hàng vĩ đại, mà còn là một người tuyệt vời mà bạn cần có khả năng yêu người bạn đồng hành của bạn như chính mình.
 
Nếu bạn cảm thấy chán nản, thất vọng hoặc mất mát và sợ hãi khi mấp mé trước bờ vực hủy diệt, hãy cầm trên tay và đọc cuốn sách này thật chậm, khi đó tinh thần của bạn cảm thấy nhẹ nhõm và sáng suốt tìm đường đến thành công bằng cách lắng nghe sự khôn ngoan trong trái tim của bạn.
 
 
Og Mandino Mandino sinh ngày 12/12/1923, mất ngày 3/9/1996. Ông là chủ tịch của tạp chí Success Unlimited cho đến năm 1976, và là nhân viên của Hall of Fame của Hội diễn giả Quốc gia. Og Mandino là tác giả dòng sách truyền cảm hứng với các tác phẩm nổi tiếng nhất hiện nay, mười bốn tựa sách của ông đã bán được hai mươi lăm triệu bản và được chuyển ngữ thành mười tám ngôn nữ khác nhau. Hàng ngàn người từ tất cả mọi xuất phát điểm trong cuộc sống đã công nhận rằng Og Mandino đã giúp họ thay đổi cuộc sống, tất cả đều biết ơn ông vì kỳ tích họ nhận được qua từng câu từ của ông. Những tựa sách của Og Mandino chứa dựng sự thông thái, cảm hứng và tình yêu.
 
 "	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/8935086843604.jpg	/static/books/book_file.pdf
Kinh tế	Nguyên Tắc Thiết Kế Slide Chuẩn Ted	154	Akash Karia	2017	100	1	10	100	"Người ta lựa chọn sử dụng slide để khiến thông điệp của họ trở nên dễ hiểu hơn, khiến thông điệp của mình dễ dàng được tiếp nhận và trở nên thú vị hơn.
Đó chính là yếu tố mấu chốt đầu tiên bạn có thể rút ra từ cuốn sách này. Mỗi khi thiết kế slide, hãy tự hỏi bản thân:
Thay vì bấu víu vào slide như một chỗ dựa và sử dụng theo kiểu giấy ghi chép cỡ lớn để có thể nhớ những điều cần nói, những diễn giả tài ba trên sân khấu TED sử dụng slide để giúp khán giả, chứ không phải bản thân họ. Bạn có muốn biết bí quyết thiết kế slide đằng sau những bài diễn thuyết nổi tiếng khắp thế giới này không
 không phải là sách vỡ lòng đầy đủ về việc thiết kế bài thuyết trình. Tuy nhiên, nó bao quát tất thảy các yếu tố cần thiết. 
được viết rất cô đọng phù hợp cho những người không muốn lãng phí thời gian vào những điều vô bổ. Trong cuốn sách này, bạn sẽ tìm thấy các ví dụ về những slide hấp dẫn từ các bài TED talk ấn tượng, cùng với đó là những nguyên tắc thiết thực mà bạn có thể vận dụng để khiến bài thuyết trình của mình trở nên sống động.
Dẫu nó không phải là sách vỡ lòng đầy đủ về việc thiết kế slide, nhưng nếu thực hiện đầy đủ các nguyên tắc trong sách, bạn cũng sẽ khiến bài thuyết trình của mình tốt hơn 90% số diễn giả – nói cách khác – bài của bạn sẽ nằm trong top 10% bài thuyết trình chất lượng nhất.
Như vậy là đủ để tạo ra những bài thuyết trình ấn tượng thay vì những gạch đầu dòng nhàm chán rồi.
CẤU TRÚC CỦA CUỐN SÁCH NÀY
Cuốn sách này được chia làm ba phần. Phần đầu tiên bàn luận ngắn gọn về thông điệp trong bài thuyết trình vì dẫu bạn thiết kế slide thuyết trình đẹp mắt đến nhường nào, nhưng nếu thông điệp dở tệ, bài thuyết trình của bạn cũng sẽ cùng chung số phận.
Phần hai là nội dung chính của cuốn sách này. Bạn sẽ khám phá những nguyên tắc chung về việc thiết kế bài thuyết trình, từ đó có thể vận dụng để tạo ra những slide hiệu quả và hấp dẫn giúp bạn truyền tải thông điệp thay vì khiến chúng trở nên rối rắm.
Cuối cùng, phần ba tập trung vào những nguyên tắc mấu chốt để truyền tải các slide một cách sinh động và cuốn hút.
Trong cuốn sách này, tác giả đưa ra những hướng dẫn cho phần mềm PowerPoint. Tuy nhiên, ngay cả khi bạn sử dụng phần mềm Keynote hoặc Prezi, các nguyên tắc được trình bày trong cuốn sách này vẫn hoàn toàn có thể áp dụng.
Chương 1: Truyền sức sống vào bài thuyết trình thay vì bòn rút nó từ khán giả
Chương 2: Sai lầm phổ biến nhất - và cách để tránh mắc phải
Chương 3: Nguyên tắc này sẽ giúp bạn giỏi hơn 90% các diễn giả khác
Chương 4: Bước đầu tiên để tạo ra slide chuẩn Ted
Chương 5: Cách nhanh chóng lên kịch bản hình ảnh cho bài thuyết trình
Chương 6: Slide của Bill Gates: từ nhàm chán tới thu hút
Chương 7: 200 Slide trong 18 phút
Chương 8: Công thức thuyết trình của Seth Godin
Chương 9: Font chữ của bạn có đủ hấp dẫn không
Chương 10: Anh bạn, sự tương phản đâu rồi
Chương 11: Trình bày dữ liệu mà không gây nhàm chán
Chương 12: Làm bài thuyết trình trở nên hấp dẫn hơn bằng video
Chương 13: Làm thế nào để mọi thứ nhất quán
Chương 14: Cách chuẩn bị cho bài Ted talk của bạn
Chương 15: Cách trình bày một bài Ted talk hấp dẫn
Chương 16: Tóm lược: Cách tạo ra những slide chuẩn Ted"	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/8935280901117.jpg	/static/books/book_file.pdf
Kinh tế	Nhà Đầu Tư Thông Minh (Tái Bản 2018)	155	Benjamin Graham	2017	80	1	10	100	"Là nhà tư vấn đầu tư vĩ đại nhất của thế kỷ 20, Benjamin Graham đã giảng dạy và truyền cảm hứng cho nhiều người trên khắp thế giới. Triết lý đầu tư theo giá trị của Graham, bảo vệ nhà đầu tư khỏi những sai lầm lớn và dạy anh ta phát triển các chiến lược dài hạn, đã khiến 
trở thành cẩm nang của thị trường chứng khoán kể từ lần xuất bản đầu tiên vào năm 1949.
Trải qua năm tháng, diễn biến thị trường đã chứng minh tính sáng suốt trong các chiến lược của Graham. Trong khi vẫn giữ lại toàn vẹn văn bản ban đầu của Graham, ấn phẩm tái bản này bổ sung thêm bình luận cập nhật của ký giả chuyên về tài chính nổi tiếng Jason Zweig. Cái nhìn của Zweig bao quát hiện thực của thị trường ngày nay, vạch ra sự tương tự giữa những ví dụ của Graham và các tít báo về tài chính hiện nay, giúp bạn đọc có sự hiểu biết kỹ lưỡng hơn về cách thức áp dụng các nguyên tắc của Graham.
Sống động và cần thiết, 
là cuốn sách quan trọng nhất mà bạn có dịp đọc về cách thức đạt được các mục tiêu tài chính của mình."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180164_2_294.jpg	/static/books/book_file.pdf
Kinh tế	Nhà Lãnh Đạo Không Chức Danh	156	Robin Sharma	2017	100	9	10	100	"Nhà Lãnh Đạo Không Chức Danh
Suốt hơn 15 năm, Robin Sharma đã thầm lặng chia sẻ với những công ty trong danh sách Fortune 500 và nhiều người siêu giàu khác một công thức thành công đã giúp ông trở thành một trong những nhà cố vấn lãnh đạo được theo đuổi nhiều nhất thế giới. Đây là lần đầu tiên Sharma công bố công thức độc quyền này với bạn, để bạn có thể đạt được những gì tốt nhất, đồng thời giúp tổ chức của bạn có thể có những bước đột phá đến một cấp độ thành công mới trong thời đại thiên biến vạn hóa như hiện nay.
Trong cuốn sách 
, bạn sẽ học được:
Bất kể bạn làm gì trong tổ chức và cuộc sống hiện tại của bạn như thế nào, một thực tế quan trọng duy nhất là bạn có khả năng thể hiện năng lực lãnh đạo. Cho dù sự nghiệp hiện tại của bạn đang ở đâu, bạn vẫn luôn cần phải thể hiện những khả năng tột đỉnh của mình. Cuốn sách này sẽ hướng dẫn bạn làm thế nào để khai thác tối đa khả năng đó, cũng như thay đổi cuộc sống và thế giới xung quanh bạn."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/8934974145936.jpg	/static/books/book_file.pdf
Kinh tế	Nhà Lãnh Đạo Và Nhân Đạo: Dẫn Đường Và Mở Đường	157	Tôn Thất Nguyễn Thiêm	2017	80	1	10	100	Nhà Lãnh Đạo Và Nhân Đạo: Dẫn Đường Và Mở Đường	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/h/nhalanhdaovanhandaodanduongvamoduong.jpg	/static/books/book_file.pdf
Kinh tế	Những Cuộc Phiêu Lưu Trong Kinh Doanh	158	John Brooks	2017	80	1	10	100	"Những Cuộc Phiêu Lưu Trong Kinh Doanh
Không lâu sau lần đầu gặp Warren Buffet vào năm 1991, tôi có hỏi về cuốn sách quản trị kinh doanh yêu thích nhất của ông. Không mất đến nửa giây suy nghĩ, ông trả lời: ‘Đó là Những cuộc phiêu lưu trong kinh doanh của John Brooks, tôi sẽ gửi cho cậu cuốn của mình.’
Đến nay đã hơn hai mươi năm kể từ ngày Warren cho tôi mượn cuốn sách đó ‒ và hơn bốn mươi năm kể từ khi nó được xuất bản lần đầu tiên ‒ Những cuộc phiêu lưu trong kinh doanh vẫn là cuốn sách quản trị kinh doanh hay nhất mà tôi từng đọc.  Bill Gates
Những cuộc phiêu lưu trong kinh doanh với 12 câu chuyện thú vị và không kém phần kịch tính về những sự kiện nổi tiếng tại Phố Wall này sẽ vén màn những âm mưu cũng như bộc lộ bản chất thất thường của thế giới tài chính. Xuyên suốt cuốn sách là những báo cáo chi tiết và sắc sảo của John Brooks, dù đó là sự kiện thị trường chứng khoán sụp đổ năm 1962, thất bại của một công ty môi giới danh tiếng, hay nỗ lực táo bạo của các ngân hàng Mỹ nhằm cứu vãn đồng bảng Anh. Sau tất cả, những câu chuyện này vẫn còn nguyên giá trị và tính thời sự để giúp chúng ta nắm bắt được tính phức tạp của đời sống kinh doanh. 
Những cuộc phiêu lưu trong kinh doanh thực sự là những phân tích tài chính sống động và xuất sắc nhất từ trước đến nay."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_130114.jpg	/static/books/book_file.pdf
Kinh tế	Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản 2018)	159	Brian Tracy	2017	87	3	10	100	"Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản 2018)
 chính là nghệ thuật bán hàng mà 
, một doanh nhân thành đạt, đúc rút từ chính câu chuyện khởi nghiệp của cuộc đời ông.
Trong bán hàng, bạn chỉ cần giỏi hơn và khác biệt chút đỉnh trong mỗi công đoạn để tích lũy và dần tạo nên một khác biệt lớn về thu nhập.
Nếu bạn là người bán hàng mà lại sợ bị từ chối, bạn đã chọn sai cách kiếm sống.
Khách hàng không quan tâm sản phẩm của bạn là gì. Họ chỉ quan tâm sản phẩm hay dịch vụ của bạn có ích gì cho họ.
Bí quyết của thành công trong kinh doanh dành cho bạn là hãy bắt đầu sớm hơn một chút, làm việc chăm chỉ hơn một chút và ở lại lâu hơn một chút.
Đọc 
, bạn sẽ biết đến khái niệm khả năng thành công - một trong những ý tưởng quan trọng nhất về bán hàng và quản lý thế kỷ 21, biết đến khái niệm cây anh đào nở hoa, hoặc bạn cần sử dụng kinh nghiệm, kỹ năng sáng tạo nào để bạn trở thành người bán hàng chuyên nghiệp và khách hàng cũng thành người mua chuyên nghiệp.
 khuyên bạn:
Hãy tự đặt mình vào vị trí của người mua, bạn sẽ bán được hàng.
Nếu bây giờ bạn không, hoặc không dự định kinh doanh, bạn cũng hãy tin rằng kiến thức kinh doanh bằng tâm lý mang đến cho bạn không hề vô ích."	https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/8935251408263.jpg	/static/books/book_file.pdf
